vib_x,vib_y,vib_z,temp,prediction,anomaly_score,is_anomaly,magnitude,prediction2,score2,is_anomaly2,temp_haute,prediction3,score3,is_anomaly3
0.39,-5.06,8.2,28.87,1,-0.3866748641812618,False,9.64342781380148,1,-0.4215067415633453,False,0.0,1,-0.40652472746706,False
0.43,-5.18,8.24,28.87,1,-0.38783304446330147,False,9.742427828831989,1,-0.40597159953484696,False,0.0,1,-0.39451160437937793,False
3.69,-2.35,8.87,28.87,1,-0.5784690239508156,False,9.890171889305059,1,-0.4092181096613977,False,0.0,1,-0.39498126319921883,False
3.65,-3.92,9.22,28.87,1,-0.5503094004478138,False,10.662893603520576,-1,-0.6050672270074952,True,0.0,1,-0.5660394723386494,False
0.9,-5.88,7.96,28.87,1,-0.4056909480864533,False,9.937102193295589,1,-0.41903481934921216,False,0.0,1,-0.40028886232694466,False
0.55,-5.37,7.92,28.87,1,-0.3982581682479232,False,9.584664835037268,1,-0.4377677806471391,False,0.0,1,-0.4222145370369603,False
0.12,-5.06,8.08,28.81,1,-0.38944352124528686,False,9.534379895934501,1,-0.4612320239928241,False,0.0,1,-0.4381634112532307,False
1.18,-5.65,7.65,28.87,1,-0.41588932150770913,False,9.583183187229595,1,-0.4380603062633056,False,0.0,1,-0.4233370634871284,False
0.71,-5.22,7.85,28.87,1,-0.3990302641781904,False,9.453835200594519,1,-0.5010134094407082,False,0.0,1,-0.46178814754144987,False
1.22,-5.84,7.77,28.87,1,-0.4169756985945758,False,9.796269698206556,1,-0.4088798367377825,False,0.0,1,-0.3886072849380106,False
0.78,-5.41,7.88,28.81,1,-0.4016759377904833,False,9.590145984290332,1,-0.43596752630296226,False,0.0,1,-0.4172698136698177,False
0.67,-5.26,7.85,28.81,1,-0.3987899036942385,False,9.473067085163072,1,-0.4922486404556474,False,0.0,1,-0.4539026191158381,False
1.06,-5.69,7.92,28.87,1,-0.40610890714988535,False,9.809490302762931,1,-0.40679226566316085,False,0.0,1,-0.39197866065482606,False
0.9,-5.53,7.92,28.87,1,-0.40338420851591655,False,9.701407114434483,1,-0.41175294043070904,False,0.0,1,-0.39715538503078696,False
1.33,-6.0,7.88,28.81,1,-0.4201839331630015,False,9.993162662540824,1,-0.42710001517289603,False,0.0,1,-0.40562021300414064,False
1.29,-5.73,7.65,28.81,1,-0.41620439960854133,False,9.644661735903442,1,-0.42267595802438795,False,0.0,1,-0.4057009227842368,False
0.94,-6.28,7.73,28.81,1,-0.4039316578586298,False,10.003744299011247,1,-0.4284735433582347,False,0.0,1,-0.4075347103361843,False
1.37,-6.24,7.77,28.81,1,-0.41920685133399527,False,10.059194798789811,1,-0.4355189443625654,False,0.0,1,-0.42273849981196315,False
1.26,-6.08,7.77,28.81,1,-0.41399708675161945,False,9.946200279503726,1,-0.41849327489638305,False,0.0,1,-0.4013514234712307,False
0.94,-6.32,7.53,28.81,1,-0.3966673489379106,False,9.875570869575085,1,-0.407014591011201,False,0.0,1,-0.3898099295505475,False
1.18,-6.32,7.81,28.81,1,-0.4125153139588638,False,10.115873664691547,1,-0.4460172923216235,False,0.0,1,-0.43882641942865214,False
0.51,-5.69,7.85,28.81,1,-0.39612053451499674,False,9.70869198193042,1,-0.4127817633092448,False,0.0,1,-0.39438979869667506,False
0.71,-6.04,7.85,28.81,1,-0.3973430907771981,False,9.930166161751776,1,-0.4168129288753988,False,0.0,1,-0.3962376414820798,False
0.2,-5.3,7.88,28.81,1,-0.3902746330349844,False,9.498652536017937,1,-0.4815897080682776,False,0.0,1,-0.4440480966813836,False
0.47,-5.41,7.92,28.81,1,-0.3973397261173463,False,9.602884983170423,1,-0.4325646677205316,False,0.0,1,-0.41403195506875434,False
0.35,-5.81,7.85,28.81,1,-0.3934898262006711,False,9.772466423580077,1,-0.4066175247003481,False,0.0,1,-0.3884717483661681,False
0.86,-6.12,7.77,28.81,1,-0.40105949787791373,False,9.928086421863984,1,-0.41687996296831065,False,0.0,1,-0.3962376414820798,False
0.86,-6.24,7.57,28.75,1,-0.3935907122881803,False,9.84794902505085,1,-0.4024579554690405,False,0.0,1,-0.38329685802263735,False
0.63,-5.49,7.81,28.81,1,-0.4021892718853852,False,9.567293243127859,1,-0.44540905346737186,False,0.0,1,-0.42473525727944916,False
0.63,-5.53,7.81,28.81,1,-0.4014250227235518,False,9.59030239356403,1,-0.43596752630296226,False,0.0,1,-0.4172698136698177,False
0.94,-5.53,7.85,28.81,1,-0.40384087089868,False,9.648160446427081,1,-0.4228090544043669,False,0.0,1,-0.40460417393213066,False
0.9,-5.49,7.81,28.81,1,-0.4074818717433279,False,9.588858117627979,1,-0.43596752630296226,False,0.0,1,-0.4172698136698177,False
0.9,-6.47,7.77,28.81,1,-0.40429937880734534,False,10.151049206855417,1,-0.45849215570422175,False,0.0,1,-0.4421325364087861,False
1.26,-6.28,7.92,28.75,1,-0.4126739885142792,False,10.185892204416852,1,-0.45506714163862305,False,0.0,1,-0.4513780176079723,False
1.41,-6.32,7.57,28.81,1,-0.4133892013375129,False,9.961696642640751,1,-0.42371624269196306,False,0.0,1,-0.40612453873701243,False
0.94,-6.2,7.85,28.81,1,-0.40570369484917485,False,10.047193638026492,1,-0.43379492295968464,False,0.0,1,-0.41883767961837004,False
0.94,-6.2,7.85,28.81,1,-0.40570369484917485,False,10.047193638026492,1,-0.43379492295968464,False,0.0,1,-0.41883767961837004,False
0.04,-8.0,6.9,28.81,1,-0.4545232476190758,False,10.56463913250235,1,-0.5684174952028663,False,0.0,1,-0.5476749919101294,False
-0.04,-8.63,4.79,28.81,1,-0.5100562583361541,False,9.87028874957567,1,-0.40700529520602124,False,0.0,1,-0.38981264842791385,False
2.0,-8.36,5.02,28.81,1,-0.5545108063940886,False,9.954396013822233,1,-0.4212544057391585,False,0.0,1,-0.40337605838686663,False
0.04,-6.16,4.9,28.81,1,-0.4506810126099301,False,7.871289602091896,-1,-0.6834949062299299,True,0.0,-1,-0.630446058903809,True
-1.57,-6.39,7.61,28.75,1,-0.44038567120207367,False,10.060273356127059,1,-0.4286829399924312,False,0.0,1,-0.4197967485814919,False
-0.98,-6.2,6.9,28.75,1,-0.4214662005214243,False,9.327936534947051,1,-0.5524556313324641,False,0.0,1,-0.504829650037797,False
-0.98,-6.28,7.49,28.75,1,-0.4078884287426718,False,9.823385363508855,1,-0.40147416629921584,False,0.0,1,-0.38253777454230303,False
-0.94,-6.28,7.37,28.81,1,-0.4086688352226077,False,9.728252669416024,1,-0.40909465873734396,False,0.0,1,-0.3930570282448526,False
0.0,-6.43,7.34,28.75,1,-0.37559716450669955,False,9.758099200151635,1,-0.40025795077755877,False,0.0,1,-0.38697108160322835,False
-0.94,-6.47,7.57,28.75,1,-0.4047052178646744,False,10.002469695030323,1,-0.4211250154826612,False,0.0,1,-0.4034432827006573,False
-0.59,-6.47,7.18,28.75,1,-0.38804932063399084,False,9.683047041091973,1,-0.4100965604766143,False,0.0,1,-0.3946594178034967,False
-0.2,-6.51,7.3,28.75,1,-0.3801148337047593,False,9.783153888189636,1,-0.4030645764406319,False,0.0,1,-0.3830947035907254,False
-0.98,-6.16,7.34,28.81,1,-0.4135570043816854,False,9.632320592671322,1,-0.42582210375876384,False,0.0,1,-0.4057197810577845,False
-0.67,-6.55,7.3,28.75,1,-0.3918825257887098,False,9.830635788187863,1,-0.40233247108107306,False,0.0,1,-0.3824107277674222,False
-0.27,-6.47,7.26,28.75,1,-0.3845636398605153,False,9.72838116029589,1,-0.40292315883426294,False,0.0,1,-0.39054597787043666,False
-0.98,-6.28,7.45,28.75,1,-0.4061289520430919,False,9.792920912577616,1,-0.40351747314536085,False,0.0,1,-0.3830394412413314,False
-0.78,-6.32,7.45,28.75,1,-0.3957799141049414,False,9.800678547937382,1,-0.4018361499561169,False,0.0,1,-0.3824309350831745,False
-1.02,-6.51,7.57,28.75,1,-0.40795128611050047,False,10.036204461847118,1,-0.4258355199463445,False,0.0,1,-0.4125927061358729,False
-1.1,-6.39,7.34,28.75,1,-0.4094272460484705,False,9.793758216333503,1,-0.40351747314536085,False,0.0,1,-0.38250504019059806,False
-1.06,-6.39,7.45,28.75,1,-0.4049025209571639,False,9.87209197688109,1,-0.4031073812060607,False,0.0,1,-0.3863580741921254,False
-0.12,-6.59,7.34,28.75,1,-0.3771691031719682,False,9.864993664468315,1,-0.4023669138315926,False,0.0,1,-0.385713013087964,False
-0.98,-6.47,7.45,28.75,1,-0.40317999920948155,False,9.915835819536344,1,-0.408537465403882,False,0.0,1,-0.3913305824774702,False
-0.39,-6.63,7.26,28.75,1,-0.386071923203275,False,9.839542672299357,1,-0.40350464654088886,False,0.0,1,-0.381986499012585,False
-1.06,-6.59,7.53,28.75,1,-0.40915021902508103,False,10.062435092958363,1,-0.4286829399924312,False,0.0,1,-0.4195338691815803,False
-0.75,-6.59,7.57,28.75,1,-0.3991928433828344,False,10.064566557979534,1,-0.42944905514695725,False,0.0,1,-0.4201858895810716,False
-1.1,-6.32,7.57,28.75,1,-0.41248350567368136,False,9.922565192529602,1,-0.4088131530020154,False,0.0,1,-0.3909068630186538,False
-0.98,-6.32,7.37,28.75,1,-0.40835668700082867,False,9.7580582084757,1,-0.40025795077755877,False,0.0,1,-0.38697108160322835,False
-1.33,-6.35,7.41,28.75,1,-0.42415321346277784,False,9.848832418109266,1,-0.40249754015890515,False,0.0,1,-0.382869682153294,False
-0.98,-6.16,7.34,28.75,1,-0.4115029759400709,False,9.632320592671322,1,-0.4208738535838463,False,0.0,1,-0.4017507754973879,False
-1.18,-6.47,6.83,28.69,1,-0.4321159087173532,False,9.481677066848459,1,-0.4848556956138236,False,0.0,1,-0.449984049132782,False
0.0,-6.83,7.3,28.75,1,-0.38142404963415627,False,9.996944533206133,1,-0.4197213262209798,False,0.0,1,-0.40154800588429934,False
0.04,-6.71,7.22,28.75,1,-0.37677323272542373,False,9.856677939346502,1,-0.40063805626013393,False,0.0,1,-0.3841204483671829,False
-1.02,-6.51,7.53,28.69,1,-0.4048594980819685,False,10.006068158872395,1,-0.4179228961430912,False,0.0,1,-0.40128687047748746,False
-1.06,-6.55,7.53,28.69,1,-0.4072755947559278,False,10.036284172939704,1,-0.4226661770792809,False,0.0,1,-0.40970460839062606,False
-1.14,-6.55,7.53,28.69,1,-0.4124514982327336,False,10.045048531490528,1,-0.4233673071761959,False,0.0,1,-0.41202573775359214,False
-1.73,-6.35,7.77,28.69,1,-0.4585721392682681,False,10.182745209421672,1,-0.45290751700158594,False,0.0,1,-0.4472159299248981,False
-1.06,-6.39,7.49,28.69,1,-0.40640578643943964,False,9.902312861145118,1,-0.403540034912883,False,0.0,1,-0.38619116926421393,False
-1.1,-6.43,7.3,28.75,1,-0.4096637131690346,False,9.790040857933127,1,-0.4028178239649156,False,0.0,1,-0.38260856976063307,False
0.16,-6.71,7.18,28.69,1,-0.3729414806719762,False,9.828636731510631,1,-0.3998371648737206,False,0.0,1,-0.379020111373757,False
-1.06,-6.39,7.45,28.69,1,-0.4040476234663384,False,9.87209197688109,1,-0.3993083505040596,False,0.0,1,-0.3834674571448697,False
-1.06,-6.59,7.53,28.69,1,-0.40801020555841644,False,10.062435092958363,1,-0.42517478875433823,False,0.0,1,-0.41659718415632696,False
-0.67,-6.59,7.18,28.69,1,-0.3908132387083326,False,9.768797264760899,1,-0.3983368419223822,False,0.0,1,-0.3829994745206062,False
-0.67,-6.55,7.41,28.69,1,-0.3879589761378264,False,9.912593000824758,1,-0.4040451667473756,False,0.0,1,-0.3878075899234246,False
-1.22,-6.16,7.26,28.69,1,-0.42637032536625485,False,9.599041618828412,1,-0.42559550650674466,False,0.0,1,-0.40740138593666825,False
-1.14,-6.47,7.26,28.69,1,-0.4122674313425281,False,9.791225663827793,1,-0.40043450914889905,False,0.0,1,-0.38004506483201045,False
-0.98,-6.32,7.49,28.62,1,-0.40452815295926553,False,9.84900502588967,1,-0.39478434843729104,False,0.0,1,-0.3782375309337507,False
-0.2,-6.51,7.34,28.69,1,-0.3789072056844064,False,9.813037246439045,1,-0.39907893650642084,False,0.0,1,-0.38188848703346095,False
-1.06,-6.39,7.49,28.69,1,-0.40640578643943964,False,9.902312861145118,1,-0.403540034912883,False,0.0,1,-0.38619116926421393,False
-1.06,-6.51,7.57,28.69,1,-0.408965583376313,False,10.040348599525815,1,-0.4231475113863789,False,0.0,1,-0.41240088396685537,False
-0.82,-5.73,7.1,28.62,1,-0.41791473615441227,False,9.160529460680753,-1,-0.5979528874268135,True,0.0,1,-0.5469388155946674,False
-1.06,-6.51,7.61,28.69,1,-0.4110373307022951,False,10.070541196976457,1,-0.42465852607856996,False,0.0,1,-0.4190900580026649,False
-1.06,-6.24,7.53,28.62,1,-0.4098545398210285,False,9.836772844790104,1,-0.3952318808960763,False,0.0,1,-0.3773023422459167,False
-0.94,-6.35,7.45,28.69,1,-0.40107100469819484,False,9.834053081003784,1,-0.4002926791463319,False,0.0,1,-0.37914829871069045,False
-0.94,-6.16,7.65,28.62,1,-0.4098988280655302,False,9.86669650896388,1,-0.3956372729440706,False,0.0,1,-0.38131713912865745,False
-1.73,-6.28,7.41,28.62,1,-0.44299834767539786,False,9.866073180348907,1,-0.3956372729440706,False,0.0,1,-0.38087577711335335,False
-0.63,-6.79,7.81,28.62,1,-0.40718653216223416,False,10.36808082530224,1,-0.49454521747875113,False,0.0,1,-0.4971021897368056,False
-0.98,-6.39,7.37,28.62,1,-0.4043492722635816,False,9.803540176895282,1,-0.39520367679745166,False,0.0,1,-0.37802393658090694,False
-0.12,-6.12,7.45,28.69,1,-0.38451419812345217,False,9.64216262049132,1,-0.41496117398565296,False,0.0,1,-0.3987940149201947,False
-0.98,-6.35,7.37,28.62,1,-0.4059759479537209,False,9.777515021722033,1,-0.39656531837819364,False,0.0,1,-0.3797396101358838,False
-0.51,-6.55,7.26,28.62,1,-0.38318518540601715,False,9.79133290211297,1,-0.396008879481318,False,0.0,1,-0.3785884698114852,False
0.0,-6.79,7.14,28.62,1,-0.37591704855938984,False,9.853106109242912,1,-0.3935582171875888,False,0.0,1,-0.37862995386251963,False
0.12,-6.83,7.22,28.69,1,-0.3769135658180436,False,9.939401390425884,1,-0.4091191061452138,False,0.0,1,-0.3919165472257082,False
-0.94,-6.32,7.34,28.62,1,-0.4030528703183696,False,9.731474708388241,1,-0.3953058122823896,False,0.0,1,-0.38594910827847406,False
-0.94,-6.35,7.61,28.62,1,-0.405792298311651,False,9.95581237267959,1,-0.4077677752233018,False,0.0,1,-0.3922755181548703,False
-1.22,-6.08,7.41,28.62,1,-0.42203794516520393,False,9.662447930002003,1,-0.4076296785309297,False,0.0,1,-0.39541284861398784,False
-0.98,-6.28,7.37,28.62,1,-0.4072371680689155,False,9.73219913483073,1,-0.3953058122823896,False,0.0,1,-0.38594910827847406,False
-0.86,-6.39,7.57,28.62,1,-0.3987135073113714,False,9.94367135418302,1,-0.40500388623048117,False,0.0,1,-0.38825928842200386,False
-1.02,-6.12,7.3,28.62,1,-0.41011454088620086,False,9.580438403329985,1,-0.4274030283996479,False,0.0,1,-0.41264871741290854,False
-0.98,-6.63,7.53,28.62,1,-0.40537943002740834,False,10.080585300467428,1,-0.42041321109957086,False,0.0,1,-0.41940109456436203,False
-0.63,-6.04,7.3,28.62,1,-0.39542443863482635,False,9.495709557479104,1,-0.47481344550644694,False,0.0,1,-0.438935975722907,False
-1.02,-6.59,7.53,28.62,1,-0.4044885994462235,False,10.05830005517831,1,-0.4169316325845046,False,0.0,1,-0.4118124427348388,False
-0.94,-6.55,7.53,28.62,1,-0.4006918427785099,False,10.024320425844337,1,-0.41491200796131905,False,0.0,1,-0.4020306152204488,False
-0.9,-6.2,7.37,28.62,1,-0.4053386573770654,False,9.672998500981999,1,-0.4053874954705641,False,0.0,1,-0.39357676853887885,False
-0.94,-6.16,7.37,28.62,1,-0.4063282590567335,False,9.651222720463972,1,-0.4100502475938206,False,0.0,1,-0.3966043441557929,False
-0.12,-6.63,7.37,28.69,1,-0.3763653507146934,False,9.914040548636061,1,-0.4051464386003563,False,0.0,1,-0.3883132282336056,False
-1.18,-6.2,7.61,28.62,1,-0.4244833466512616,False,9.886581815774349,1,-0.39646077976981314,False,0.0,1,-0.3820984730543726,False
-0.67,-6.16,7.49,28.62,1,-0.39504457812747346,False,9.720833297613945,1,-0.39793289880958993,False,0.0,1,-0.3853817611329141,False
-1.02,-6.2,7.26,28.62,1,-0.41034302961925584,False,9.601458222582652,1,-0.42129859154604116,False,0.0,1,-0.40491615015594096,False
-1.06,-6.04,7.34,28.62,1,-0.41219999119198575,False,9.564559582123998,1,-0.43447533493898066,False,0.0,1,-0.4170247223785647,False
-0.9,-6.28,7.53,28.62,1,-0.4013292060708998,False,9.846283562847457,1,-0.3946120051978258,False,0.0,1,-0.3775349406193571,False
0.2,-6.83,7.14,28.62,1,-0.37594278557457617,False,9.882737475011668,1,-0.39540483031398155,False,0.0,1,-0.3822545740365976,False
-0.9,-6.55,7.49,28.62,1,-0.398957402387774,False,9.990625606036891,1,-0.4112137187689645,False,0.0,1,-0.3951436512321475,False
-1.02,-6.59,7.57,28.62,1,-0.40616702343956235,False,10.088280329174047,1,-0.4226300579193954,False,0.0,1,-0.42228035395322205,False
-0.98,-6.28,7.37,28.62,1,-0.4072371680689155,False,9.73219913483073,1,-0.3953058122823896,False,0.0,1,-0.38594910827847406,False
-0.27,-6.67,7.14,28.62,1,-0.3815258703718947,False,9.774528121602597,1,-0.3967766807502577,False,0.0,1,-0.3806617434569301,False
-0.94,-6.08,7.18,28.62,1,-0.4089315425559175,False,9.455284236869879,1,-0.49071484771029944,False,0.0,1,-0.45660743224545325,False
-0.98,-6.75,7.77,28.62,1,-0.4194802057911121,False,10.339042508859318,1,-0.4861345519537764,False,0.0,1,-0.48925007621065275,False
0.12,-6.79,7.14,28.62,1,-0.3740907180519881,False,9.85383681618485,1,-0.3935582171875888,False,0.0,1,-0.3785018876030808,False
-0.04,-6.9,7.02,28.62,1,-0.38766302233433636,False,9.843373405494683,1,-0.39555514254870705,False,0.0,1,-0.377179349918389,False
-0.94,-6.39,7.3,28.62,1,-0.4018487894674531,False,9.747086744253382,1,-0.39433723155099754,False,0.0,1,-0.38390325742187287,False
-0.94,-6.59,7.41,28.56,1,-0.3969599682963938,False,9.960913612716457,1,-0.40569612805921257,False,0.0,1,-0.39067350040190885,False
-0.78,-6.16,7.02,28.62,1,-0.4090000216756332,False,9.372000853606448,1,-0.5251714766228122,False,0.0,1,-0.4851835862875248,False
-0.2,-6.67,7.34,28.62,1,-0.37912780667754603,False,9.919904233408708,1,-0.4009872014931923,False,0.0,1,-0.3842317032784031,False
-0.67,-6.59,7.18,28.62,1,-0.39019112078699947,False,9.768797264760899,1,-0.39495946782753394,False,0.0,1,-0.38141011906192657,False
-0.94,-6.59,7.57,28.62,1,-0.40308024669505355,False,10.080505939683782,1,-0.42041321109957086,False,0.0,1,-0.41940109456436203,False
-0.86,-6.16,7.34,28.62,1,-0.40344910627527886,False,9.620852353092214,1,-0.4163502055220702,False,0.0,1,-0.39972907747207076,False
-1.37,-6.39,7.61,28.62,1,-0.4298269970136085,False,10.03100692851919,1,-0.4157220232193847,False,0.0,1,-0.4046552812102589,False
0.0,-7.02,7.1,28.62,1,-0.3882754905219724,False,9.984507999896639,1,-0.409504492550138,False,0.0,1,-0.3949119241525428,False
0.24,-6.98,7.14,28.62,1,-0.38136215265623163,False,9.98787264636469,1,-0.4102119127131839,False,0.0,1,-0.39500999944670884,False
-0.67,-6.55,7.34,28.62,1,-0.38933787570475065,False,9.860375246409236,1,-0.3939791685834414,False,0.0,1,-0.3797772315533412,False
-1.1,-6.0,7.3,28.56,1,-0.4147862538272347,False,9.513148795220223,1,-0.46213314865431054,False,0.0,1,-0.43128784684516985,False
-0.47,-6.71,6.94,28.62,1,-0.3905484563022237,False,9.664812465847437,1,-0.40667162815408986,False,0.0,1,-0.39574899314018563,False
-1.02,-6.16,7.22,28.62,1,-0.41033759827397,False,9.545386320102502,1,-0.4466038845067224,False,0.0,1,-0.428360558778871,False
-0.82,-6.55,6.98,28.56,1,-0.4001213968500403,False,9.607044290519326,1,-0.4165177698864163,False,0.0,1,-0.4008576145532161,False
-0.55,-6.47,7.45,28.56,1,-0.380617369542487,False,9.882605931635643,1,-0.3917761201608697,False,0.0,1,-0.3796591171451524,False
-0.94,-6.43,7.61,28.56,1,-0.40325971286243717,False,10.00702753069062,1,-0.4081442731611084,False,0.0,1,-0.39424897321556673,False
-0.98,-6.51,7.41,28.56,1,-0.39919777992551236,False,9.912043179889805,1,-0.39631156639452475,False,0.0,1,-0.3819334800906238,False
-0.86,-6.12,7.3,28.56,1,-0.40336697615744277,False,9.564726864892693,1,-0.43148858317476185,False,0.0,1,-0.4134368640961427,False
-0.31,-6.98,7.53,28.56,1,-0.39996477934367747,False,10.272166275912788,1,-0.46575430442920424,False,0.0,1,-0.46383473821233817,False
-1.18,-5.69,7.37,28.56,1,-0.43299359671789933,False,9.38538225113927,1,-0.518801213954345,False,0.0,1,-0.4761434573907649,False
-1.02,-6.59,7.41,28.56,1,-0.3995805900308981,False,9.968781269543435,1,-0.40452792531539966,False,0.0,1,-0.39218265717675593,False
-0.67,-6.39,7.22,28.62,1,-0.3913838058209323,False,9.664853853007815,1,-0.40667162815408986,False,0.0,1,-0.39574899314018563,False
-0.86,-6.83,7.65,28.56,1,-0.4088953077501562,False,10.291307011259551,1,-0.46727400070326996,False,0.0,1,-0.4692011896715861,False
-0.9,-6.35,7.53,28.56,1,-0.3992946268484033,False,9.891076786680003,1,-0.3920895514632806,False,0.0,1,-0.3813859764306458,False
-0.71,-6.39,7.57,28.56,1,-0.3939330519869868,False,9.931822592052276,1,-0.39905741128670347,False,0.0,1,-0.3831150686492073,False
-0.2,-6.94,7.41,28.62,1,-0.38924101730166993,False,10.154393137947734,1,-0.4427997056455192,False,0.0,1,-0.4307570585640974,False
-0.59,-6.2,7.18,28.56,1,-0.39192973578669377,False,9.504761964405,1,-0.46627863241529666,False,0.0,1,-0.43177594436264816,False
-0.12,-6.94,7.02,28.56,1,-0.3859641169843696,False,9.87210210644116,1,-0.3921021274311409,False,0.0,1,-0.3795072612522915,False
-1.06,-6.28,7.53,28.56,1,-0.4062882778937911,False,9.862195495932943,1,-0.39101323474342414,False,0.0,1,-0.37806192337155037,False
-0.9,-6.08,7.34,28.56,1,-0.40489008926301134,False,9.573505105237057,1,-0.4263596292284429,False,0.0,1,-0.41136892764808797,False
-0.39,-7.06,7.53,28.56,1,-0.40540713323591154,False,10.329404629503095,1,-0.47426724555423755,False,0.0,1,-0.48415646187150646,False
-1.06,-6.71,7.65,28.56,1,-0.4118363238392785,False,10.230845517355837,1,-0.4516944516608757,False,0.0,1,-0.45418368184895547,False
-0.51,-6.32,6.98,28.56,1,-0.3922701216746151,False,9.42989395486503,1,-0.5017306743717319,False,0.0,1,-0.4635679681926873,False
-0.94,-6.75,7.18,28.56,1,-0.39979434355881743,False,9.899419174880919,1,-0.3950384291283315,False,0.0,1,-0.38166896781609383,False
-0.39,-6.59,8.0,28.56,1,-0.4004326994769493,False,10.372087543016594,1,-0.4917472672882325,False,0.0,1,-0.49447704778018786,False
-1.29,-6.67,7.53,28.62,1,-0.4228864744902421,False,10.141691180468868,1,-0.4391438397320822,False,0.0,1,-0.43196043790389616,False
-1.45,-7.14,7.49,28.56,1,-0.44960570672984895,False,10.449028662990642,1,-0.5202115907415622,False,0.0,1,-0.5209146273782175,False
-0.43,-6.35,7.49,28.56,1,-0.38494061796299617,False,9.828911435148859,1,-0.3921263809713352,False,0.0,1,-0.3752683179092687,False
-0.71,-6.75,7.61,28.56,1,-0.39900525263542913,False,10.196994655289371,1,-0.4427671693227918,False,0.0,1,-0.44554462459163446,False
-1.02,-6.2,7.49,28.56,1,-0.40659577609855246,False,9.776528013563915,1,-0.3932665901637798,False,0.0,1,-0.37716652762870284,False
-0.59,-6.51,7.06,28.56,1,-0.38616060774217664,False,9.62142401102872,1,-0.41285097282544886,False,0.0,1,-0.39602198797214894,False
-1.1,-6.16,7.41,28.56,1,-0.408512201095167,False,9.69864423514957,1,-0.39562224810874413,False,0.0,1,-0.385549396863608,False
-0.51,-5.73,7.41,28.56,1,-0.39739037030033963,False,9.380890149660638,1,-0.5193854576564253,False,0.0,1,-0.47884593870308234,False
-0.31,-6.75,7.06,28.56,1,-0.3834038136157926,False,9.77252270399,1,-0.391795616142495,False,0.0,1,-0.37845400023302167,False
-0.86,-6.32,7.49,28.56,1,-0.3977401810476084,False,9.837789385832572,1,-0.39154560856821913,False,0.0,1,-0.3751322963320352,False
-0.94,-6.28,7.53,28.62,1,-0.40289028738733096,False,9.8500203045476,1,-0.39492108542410437,False,0.0,1,-0.3782375309337507,False
-0.16,-6.79,7.26,28.56,1,-0.37624465046416977,False,9.941695026503277,1,-0.40099135021903964,False,0.0,1,-0.38574011259706664,False
-0.55,-6.32,7.37,28.56,1,-0.38443904084538194,False,9.724289177106982,1,-0.39308176333001366,False,0.0,1,-0.3829213932291351,False
-0.08,-6.55,7.14,28.62,1,-0.375474538834487,False,9.689607835201587,1,-0.4011510716026003,False,0.0,1,-0.3888403236252786,False
-1.02,-6.24,7.53,28.56,1,-0.4060449474028389,False,9.832542906084875,1,-0.3922138204115223,False,0.0,1,-0.3754338042152196,False
-0.82,-6.51,7.57,28.56,1,-0.3968151714870395,False,10.017854061624176,1,-0.4105448449156392,False,0.0,1,-0.396546516132877,False
-0.24,-6.9,7.53,28.56,1,-0.39403200975603925,False,10.216090250188671,1,-0.4453798014509156,False,0.0,1,-0.45094223381152165,False
0.16,-6.98,7.06,28.56,1,-0.3797546469111673,False,9.929229577363996,1,-0.39990547981371394,False,0.0,1,-0.38292110789408296,False
-0.86,-6.35,7.14,28.56,1,-0.4000227621127674,False,9.593836563127391,1,-0.4212238100246024,False,0.0,1,-0.40370726013088787,False
-0.82,-6.28,7.34,28.56,1,-0.39992258290052884,False,9.694658323014794,1,-0.39624112435669323,False,0.0,1,-0.38638772464345095,False
-0.2,-6.35,7.26,28.56,1,-0.38336858460314904,False,9.647284592049724,1,-0.40743080449120805,False,0.0,1,-0.3936643120270219,False
-0.82,-6.0,7.22,28.56,1,-0.4068384544492227,False,9.423417639052193,1,-0.5074511808605731,False,0.0,1,-0.4651317097122846,False
-0.9,-6.75,7.53,28.56,1,-0.40083660897988216,False,10.152507079534592,1,-0.4375831649915953,False,0.0,1,-0.42857640416927223,False
-1.06,-6.32,7.61,28.56,1,-0.40921476447781097,False,9.948773793789867,1,-0.40157761955214777,False,0.0,1,-0.38893635885247435,False
-0.9,-6.28,7.34,28.56,1,-0.40228029267898324,False,9.70175241902204,1,-0.39577116633372694,False,0.0,1,-0.3853344059220584,False
-1.06,-6.0,7.18,28.56,1,-0.4153747544367321,False,9.416793509470196,1,-0.5119069078664984,False,0.0,1,-0.46556444963828136,False
-0.78,-6.79,7.61,28.56,1,-0.4004462107467938,False,10.228616719772035,1,-0.45115619014207936,False,0.0,1,-0.4529900342253174,False
0.2,-6.86,6.98,28.56,1,-0.37783988058903306,False,9.788769074812215,1,-0.39306796274048494,False,0.0,1,-0.3762391157424321,False
-0.75,-6.67,7.57,28.56,1,-0.3974508312247935,False,10.117129039406388,1,-0.4236739219684811,False,0.0,1,-0.4247404952933776,False
-0.86,-6.67,7.37,28.56,1,-0.3985634277563598,False,9.977244108470034,1,-0.40419416954608145,False,0.0,1,-0.39190356896176143,False
-0.47,-6.55,7.65,28.56,1,-0.3884544310893858,False,10.081959135009425,1,-0.4151513841396684,False,0.0,1,-0.41706152674816555,False
-0.08,-6.9,7.14,28.56,1,-0.38044102122258644,False,9.92955185292871,1,-0.3998411752093406,False,0.0,1,-0.38292110789408296,False
